activity_nr,citation_id,pen_fta,hist_event,hist_date,hist_penalty,hist_abate_date,hist_vtype,hist_insp_nr,load_dt
"101484152","01006","P","Z","1991-12-16","1800.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01006","P","F","1992-01-22","1080.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01006","P","J","1992-03-13","1080.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01007","P","Z","1991-12-16","2250.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01007","P","F","1992-01-22","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01007","P","J","1992-03-13","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01008","P","Z","1991-12-16","4500.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01008","P","F","1992-01-22","2700.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01008","P","J","1992-03-13","2700.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01009A","P","Z","1991-12-16","2250.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01009A","P","F","1992-01-22","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01009A","P","J","1992-03-13","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01009B","P","Z","1991-12-16","","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01009B","P","F","1992-01-22","","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01009B","P","J","1992-03-13","","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01010","P","Z","1991-12-16","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01010","P","F","1992-01-22","810.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01010","P","J","1992-03-13","810.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01011","P","Z","1991-12-16","2250.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01011","P","F","1992-01-22","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01011","P","J","1992-03-13","1350.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01012","P","Z","1991-12-16","2250.00","1991-12-29","S","","2011-10-14 16:48:14 EDT"
"101484152","01016","P","J","1992-03-13","1350.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01017","P","Z","1991-12-16","2250.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01017","P","F","1992-01-22","1350.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01017","P","J","1992-03-13","1350.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01018","P","Z","1991-12-16","2250.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01018","P","F","1992-01-22","1350.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","01018","P","J","1992-03-13","1350.00","1992-01-16","S","","2011-10-14 16:48:14 EDT"
"101484152","02001","P","Z","1991-12-16","1800.00","1992-01-16","O","","2011-10-14 16:48:14 EDT"
"101484152","02001","P","F","1992-01-22","","1992-01-16","O","","2011-10-14 16:48:14 EDT"
"101484152","02001","P","J","1992-03-13","","1992-01-16","O","","2011-10-14 16:48:14 EDT"
"101484152","02002","P","Z","1991-12-16","4500.00","1991-12-19","O","","2011-10-14 16:48:14 EDT"
"101484152","02002","P","F","1992-01-22","","1991-12-19","O","","2011-10-14 16:48:14 EDT"
"101484152","02002","P","J","1992-03-13","","1991-12-19","O","","2011-10-14 16:48:14 EDT"
"101484152","02003","P","Z","1991-12-16","4500.00","1991-12-29","O","","2011-10-14 16:48:14 EDT"
"101484160","01004","P","J","1992-03-13","1500.00","1992-01-05","S","","2011-10-14 16:48:14 EDT"
"101484160","01001","P","Z","1991-12-02","1800.00","1992-01-09","S","","2011-10-14 16:48:14 EDT"
"101484160","01005","P","I","1991-12-19","1500.00","1992-01-09","S","","2011-10-14 16:48:14 EDT"
"101484160","01005","P","J","1992-03-13","1500.00","1992-01-09","S","","2011-10-14 16:48:14 EDT"
"101484160","01006","P","Z","1991-12-02","2250.00","1992-01-09","S","","2011-10-14 16:48:14 EDT"
"101484160","01006","P","I","1991-12-19","1500.00","1992-01-09","S","","2011-10-14 16:48:14 EDT"
"101484160","01006","P","J","1992-03-13","1500.00","1992-01-09","S","","2011-10-14 16:48:14 EDT"
"101484160","01008","P","Z","1991-12-02","2250.00","1992-01-05","S","","2011-10-14 16:48:14 EDT"
"101484160","01008","P","I","1991-12-19","1500.00","1992-01-05","S","","2011-10-14 16:48:14 EDT"
"101484160","01008","P","J","1992-03-13","1500.00","1992-01-05","S","","2011-10-14 16:48:14 EDT"
"101484160","01009","P","Z","1991-12-02","2250.00","1992-01-05","S","","2011-10-14 16:48:14 EDT"
"101484160","01009","P","I","1991-12-19","1500.00","1992-01-05","S","","2011-10-14 16:48:14 EDT"
